razao_social;nome_fantasia;cnpj_cpf;cep;endereco;bairro;numero;complemento;cidade;estado;inscricao_estadual;telefone;celular;contato;email;observacao;site
TSM 4406 AMAZON MATERIAIS E SERVICOS DE REPAROS DE CONTAINRS LTDA- EPP;OLIVEIRA REPAROS;05278694000147;69090-970;RUA 29;CIDADE NOVA;126;AMZ MENDES;;XX;;(0092) 9446-8432;;AFONSO;MANAUS@OLIVEIRAREPAROS.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=05.278.694/0001-47">gts</a><br>; 
TSM 4409 IMPERIO CONSTRUCOES E SERVICOS LTDA;IMPERIO CONSTRUCOES;03203179000172;69053-190;BECO CHAVES RIBEIRO;SÃO GERALDO;50;;MANAUS;AM;ISENTO;;;SERGIO;IMPERIO.COMPRAS@OUTLOOK.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=03.203.179/0001-72">gts</a><br>; 
TSM 4412 E-SOLUCOES;E C DA SILVA SERVICOS DE INFORMATICA LTDA - ME;07294578000147;69054-700;AVENIDA TANCREDO NEVES;PARQUE 10 DE NOVEMBRO;295;SALA 05;MANAUS;AM;05325379-5;(0092) 3343-1005;;RAYANNA;ADMINISTRATIVO@ESOLUCOES.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=07.294.578/0001-47">gts</a><br>; 
TSM 4415 S REBOUCAS MAUES JUNIOR - ME;XTREME FITNESS;20625624000101;69038-120;RUA BANDEIRANTES;LÍRIO DO VALE;1;;MANAUS;AM;ISENTO;(0092) 9397-4181;;SABINO JUNIOR;SABINOJR12@HOTMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=20.625.624/0001-01">gts</a><br>; 
TSM 4418 FG INDUSTRIA E COMERCIO DE REFEICOES LTDA;FG INDUSTRIA E COMERCIO DE REFEICOES LTDA;22792535000185;69065-001;AVENIDA CARVALHO LEAL;CACHOEIRINHA;1652;;MANAUS;AM;041876288;(0092) 9101-9068;;ABRAAO;COMPRAS@FGREFEICOES.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=22.792.535/0001-85">gts</a><br>; 
TSM 4421 SALDANHA RODRIGUES LTDA;SALDANHA RODRIGUES LTDA;03426484000123;69058-830;AVENIDA TORQUATO TAPAJÓS;FLORES;2475;;MANAUS;AM;062001833;(0092) 2125-6000;;ISAAC;TI@SERINGASR.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=03.426.484/0001-23">gts</a><br>; 
TSM 4424 POOL ENGENHARIA SERVICO INDUSTRIA E COMERCIO DE CONSTRUCAO LTDA;POOL  ENGENHARIA;01106257000195;69050-020;AVENIDA DARCY VARGAS;CHAPADA;710;;MANAUS;AM;;(0092) 3659-2258;(0092) 3656-2250;ADELAIDE;ADELAIDE@POOLENGENHARIA.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=01.106.257/0001-95">gts</a><br>; 
TSM 4427 METALURGICA SATO DA AMAZONIA LTDA;METAL SATO;34505214000131;69075-110;RUA JAVARI;DISTRITO INDUSTRIAL I;5593;;MANAUS;AM;063000750;(0092) 3616-4904;;SERGIO;SERGIO_COUTINHO@METALSATO.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=34.505.214/0001-31">gts</a><br>; 
TSM 4430 PRODAM PROCESSAMENTO DE DADOS DO AMAZONAS S A;PRODAM;04407920000180;69020-110;RUA JONATHAS PEDROSA;PRAÇA 14 DE JANEIRO;1937;;MANAUS;AM;053411625;(0092) 2121-6536;;IZABEL;PRODAM@PRODAM.AM.GOV.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=04.407.920/0001-80">gts</a><br>; 
TSM 4433 JOSELES DE ALENCAR LEAO - ME;L M C;14783307000110;;AV. BARAO DO RIO BRANCO;CENTRO;1410;;MANACAPURU;AM;;(0092) 9322-0481;(9174) 7320-;JOSELES;LMCDESOUZA@YAHOO.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=14.783.307/0001-10">gts</a><br>; 
TSM 4436 2N INDUSTRIAS DE CAPACITORES LTDA;2N CAPACITORES;16943729000131;69075-030;RUA ACARÁ;DISTRITO INDUSTRIAL I;200;;MANAUS;AM;ISENTO;;;FABIO;;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=16.943.729/0001-31">gts</a><br>; 
TSM 4439 KBV COMERCIO DE MATERIAIS DE CONSTRUÇÃO E CONSULTORIA LTDA;KBV BRASIL LTDA;09055338000115;69005-180;RUA DOS ANDRADAS;CENTRO;426;;MANAUS;AM;042950287;(0092) 3622-8445;(0092) 9112-4861;SANDRA;SANDRAMATOS@HOTMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=09.055.338/0001-15">gts</a><br>; 
TSM 4442 EDITH DE S. BRANDAO;CENTRO EDUCACIONAL EDITH BRANDAO;05105581000140;69078-520;RUA BEATRIZ PORTINARI;JAPIIM;698;;MANAUS;AM;ISENTO;(0092) 3663-1438;(0092) 9173-4622;IRIENE;CEEB2015@HOTMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=05.105.581/0001-40">gts</a><br>; 
TSM 4445 A A DA COSTA EMPREENDIMENTOS;ANCO;00734241000164;69065-180;AVENIDA URUCARÁ;CACHOEIRINHA;825;;MANAUS;AM;011043596;(0092) 3663-6666;;LINA;;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=00.734.241/0001-64">gts</a><br>; 
TSM 4448 INVENSYS APPLIANCE CONTROLS DA AMAZONIA LTDA;ROBERT SHAW;03522144000104;69075-030;RUA ACARÁ;DISTRITO INDUSTRIAL I;395;;MANAUS;AM;063001810;(0092) 2126-3000;(0092) 2126-3031;ADONIAS;ADONIAS.PRAIA@ROBERTSHAW.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=03.522.144/0001-04">gts</a><br>; 
TSM 4451 CDC EMPRENDIMENTOS LTDA - EPP;TERRAPLANA COMERCIO LOC DE EQUIPAMENTOS E TERRAPLENAGEM;84524842000132;69044-600;RUA 13;PLANALTO;320;;MANAUS;AM;041282582;(0092) 3443-9545;(0092) 8262-0101;ANDRE;COMPRAS@CONSTRUTORASFC.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=84.524.842/0001-32">gts</a><br>; 
TSM 4454 FUNDACAO BOAS NOVAS;FACULDADE BOAS NOVAS DE CIENCIAS TEOLOGICAS SOCIAIS E B;84541689000585;69077-000;AVENIDA RODRIGO OTÁVIO;JAPIIM;1655;;MANAUS;AM;;(0092)9945-48437;;VICTOR;RH@FBNOVAS.EDU.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=84.541.689/0005-85">gts</a><br>; 
TSM 4457 GI GROUP BRASIL RECURSOS HUMANOS LTDA;RECURSOS HUMANOS;04236064000147;69020-030;AVENIDA JOAQUIM NABUCO;CENTRO;1401;;MANAUS;AM;;(0092)9919-38013;(0092) 9144-2320;LUCAS;LUCAS.GOMES@GIGROUP.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=04.236.064/0001-47">gts</a><br>; 
TSM 4460 BULBOL E CIA LTDA;LIDER HOTEL MANAUS;04561999000107;69005-140;AVENIDA 7 DE SETEMBRO;CENTRO;827;;MANAUS;AM;ISENTO;(0092) 3621-9700;;ROBERTO;ROBERTOBUL@BOL.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=04.561.999/0001-07">gts</a><br>; 
TSM 4463 MELO DISTRIBUIDORA DE PECAS LTDA;MELO DISTRIBUIDORA;04618302000189;69020-090;AVENIDA TEFÉ;PRAÇA 14 DE JANEIRO;8487;;MANAUS;AM;SENTO;(0092) 2121-4000;;CESAR;ANDREUS.CESAR@MELOPECAS.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=04.618.302/0001-89">gts</a><br>; 
TSM 4466 C.M.C DA SILVA - ME;CASSIO PERSONAL TRAINNER E ACADEMIA;04992003000100;69057-060;RUA BELO HORIZONTE;ADRIANÓPOLIS;888;;MANAUS;AM;;(0092) 8127-4784;;CASSIO;CASSIOACAD@HOTMAIL.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=04.992.003/0001-00">gts</a><br>; 
TSM 4469 RFR COMERCIO E RECICLAGEM DE RESIDUOS LTDA;RFR RECICLAGEM;07100026000150;07034-090;RUA JOSÉ MARQUES PRATA;VÁRZEA DO PALÁCIO;105;;GUARULHOS;SP;336742199111;(0092) 9323-2500;(0011) 22461-354;MARCOS ALBUQUERQUE;EXPORTACAO3.MANAUS@GRUPORFR.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=07.100.026/0001-50">gts</a><br>; 
TSM 4472 HF CONSTRUCOES E TRANSPORTES ÇTDA - ME;HF CONSTRUCOES E TRANSPORTES ÇTDA - ME;84481340000171;69058-790;RUA VISCONDE DE SINIMBU;FLORES;01;;MANAUS;AM;ISENTO;;;PAULO;PAULO.ALMEIDA78@HOTMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=84.481.340/0001-71">gts</a><br>; 
TSM 4475 SANAR CIDADANIA AMBIENTAL LTDA - EPP;SANAR CIDADANIA AMBIENTAL;05854048000180;69041-010;AVENIDA DO TURISMO;TARUMÃ;8090;;MANAUS;AM;ISENTO;(0092) 8225-5135;;;SANAR-AM@YAHOO.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=05.854.048/0001-80">gts</a><br>; 
TSM 4478 RESIDENCIAL ARVOREDO;RESIDENCIAL ARVOREDO;03079846000157;69055-000;RUA DO COMÉRCIO;PARQUE 10 DE NOVEMBRO;196;;MANAUS;AM;ISENTO;(0092) 3642-8572;;;;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=03.079.846/0001-57">gts</a><br>; 
TSM 4481 CANON INDUSTRIA DE MANAUS LTDA;CANON;15530875000172;69075-020;AVENIDA AÇAÍ;DISTRITO INDUSTRIAL I;875;BL D PARTE;MANAUS;AM;;(0092) 3237-5404;(0092) 3237-7570;MAHILSON;MOLIVEIRA921@CANON-MANAUS.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=15.530.875/0001-72">gts</a><br>; 
TSM 4484 ESTER MORAES DA SILVA COSTA - ME;IBEE INSTITUTO BASTISTA EDUCACIONAL ESTER;02148970000164;69067-360;RUA NOVA OLINDA;PETRÓPOLIS;700;;MANAUS;AM;ISENTO;(0092) 9132-9110;(0092) 3663-0614;MARIO;LUIZNSS22@GMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=02.148.970/0001-64">gts</a><br>; 
TSM 4487 AUTO POSTO NETAO LTDA - ME;AUTO POSTO NETAO LTDA - ME;03380051000265;90430-000;RUA MOSTARDEIRO;INDEPENDÊNCIA;215;;;AM;ISENTO;(0092) 3223-8165;(0092) 3223-8423;0092-32238165;MIURIAN@POSTONETAO.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=03.380.051/0002-65">gts</a><br>; 
TSM 4490 CONDOMINIO DO EDIFICO SAINT PIERRE;CONDOMINIO DO EDIFICO SAINT PIERRE;10677891000179;69053-110;RUA RIO JAVARI;NOSSA SENHORA DAS GRAÇAS;189;;MANAUS;AM;ISENTO;(0092) 3232-6715;;CLAUDIA;CONDSAINTPIERRE@GMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=10.677.891/0001-79">gts</a><br>; 
TSM 4493 TECNOSONDA S A;TECNOSONDA S A;33841727000746;69020-190;RUA NHAMUNDÁ;PRAÇA 14 DE JANEIRO;652;;MANAUS;AM;ISENTO;(0092) 9152-7323;(0092) 3624-7323;LUCIVALDO;NETE_DDS@HOTMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=33.841.727/0007-46">gts</a><br>; 
TSM 4496 ALEXANDRA MENDES PINHEIRO SARAIVA - ME;AL SARAIVA;18966112000167;69085-220;RUA RORAIMA;SÃO JOSÉ OPERÁRIO;25;;MANAUS;AM;ISENTO;(0092) 3249-5725;;ALEXANDRA;MARCOTEC.FINANCEIRO@HOTMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=18.966.112/0001-67">gts</a><br>; 
TSM 4499 ORDEMI TEIXEIRA DA SILVA - ME;EFICAZ CONSULTORIA E PROJETOS;00530270000104;69020-290;BECO VISCONDE DE PORTO ALEGRE;CENTRO;S/N;;MANAUS;AM;ISENTO;(0092) 8233-9449;;SAMI;SAMI.SILVA@HOTMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=00.530.270/0001-04">gts</a><br>; 
TSM 4502 IBEE - INSTITUTO BRASILEIRO DE ESTUDO E EDUCAÇÃO - ME;INSTITUTO BRASILEIRO DE EDUCAÇÃO ESTER;03437138000140;69058-581;RUA BARÃO DO RIO BRANCO;FLORES;555;;MANAUS;AM;ISENTO;(0092)9132-9110;;MÁRIO;JANDER_JUNIOR@HOTMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=03.437.138/0001-40">gts</a><br>; 
TSM 4505 CONDOMINIO EDIFICO AJURICABA;CONDOMINIO AJURICABA;02889968000146;69005-290;TRAVESSA MARQUÊS DE SANTA CRUZ;CENTRO;215;;MANAUS;AM;ISENTO;(0092) 3633-4368;;ELIANA;IROCONTABILIDADE@HOTMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=02.889.968/0001-46">gts</a><br>; 
TSM 4508 CENTRO DE SAUDE OCUPACIONAL DA AMAZONIA LTDA;C S O DA AMAZONIA;11463850000142;69077-000;AVENIDA RODRIGO OTÁVIO;JAPIIM;4645;;MANAUS;AM;;(0092) 3585-5392;;;ALEX_LOGICA@VIVAX.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=11.463.850/0001-42">gts</a><br>; 
TSM 4511 KG MAQUINAS E EQUIPAMENTOS INDUSTRIAIS LTDA - ME;KG CONSULTORIA;12448679000165;69078-630;RUA RODRIGO LIMA;JAPIIM;9;;MANAUS;AM;053338197;(0092) 3234-1607;;JOCI;KGCONSULTORIA.EQUIPAMENTOS@GMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=12.448.679/0001-65">gts</a><br>; 
TSM 4514 SAO BENTO CAMA MESA E BANHO EIRELI - ME;COMERCIAL SAO BENTO;09630032000145;69005-040;RUA MIRANDA LEÃO;CENTRO;133;;MANAUS;AM;;(0092) 3234-4000;;MILENA;COM.SAOBENTO@GMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=09.630.032/0001-45">gts</a><br>; 
TSM 4517 KATANA INDUSTRIA E COMERCIO DE ARTEFATOS DE MERTAIS LTDA;KATANA MOVING;84502368000148;69067-120;RUA DOUTOR ANÁLIO DE REZENDE;PETRÓPOLIS;68;;MANAUS;AM;053314271;(0092) 3877-7666;;HEITOR;HEITOR.SILVA@KATANAMOVING.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=84.502.368/0001-48">gts</a><br>; 
TSM 4520 EP SERVICOS DE ALIMENTAÇÃO LTDA;AMAZON ACQUA SERVICE;09217980000153;69054-692;RUA ERNESTO PINTO FILHO;PARQUE 10 DE NOVEMBRO;19;;MANAUS;AM;;(0092) 3236-3635;;JOAO;;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=09.217.980/0001-53">gts</a><br>; 
TSM 4523 MEGACARD SERVICOS E INTERMEDIACOES LTDA;MEGACARD SERVICOS E INTERMEDIACOES LTDA;00072951000761;69010-080;RUA 24 DE MAIO;CENTRO;240;;MANAUS;AM;ISENTO;(0092) 3347-6550;(0092) 3347-6551;ELIDIANE;MANAUS@MEGACARD.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=00.072.951/0007-61">gts</a><br>; 
TSM 4526 POLIMIX CONCRETO LTDA;POLIMIX CONCRETO LTDA;29067113022670;69072-055;RUA RIO JAGUARÃO;VILA BURITI;658;;MANAUS;AM;06200950-8;(0092) 4003-9824;;NELIANE;NELIANE.SIQUEIRA@MIZU.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=29.067.113/0226-70">gts</a><br>; 
TSM 4529 CONCENTRADOS PARANA LTDA;CPL;08475478000180;69075-000;AVENIDA BURITI;DISTRITO INDUSTRIAL;4010;;MANAUS;AM;063004810;41 3301-3000;;CARLOS;CARLOS.FERREIRA@CINI.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=08.475.478/0001-80">gts</a><br>; 
TSM 4532 A DUARTE FLOR - ME;TIRO CERTO;05457155000175;69005-180;RUA DOS ANDRADAS;CENTRO;170;;MANAUS;AM;041762169;(0092) 9989-7339;(0092) 3232-3436;DUARTE;TIROCERTO380@HOTMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=05.457.155/0001-75">gts</a><br>; 
TSM 4535 M R R NAZARE - ME;M R R NAZARE - ME;22506938000110;69060-290;TRAVESSA SERRAB TALHADA;ALEIXO;01;J PETROPOL;MANAUS;AM;ISENTO;(0092) 9142-2267;(0092) 9190-0189;ROMULO;;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=22.506.938/0001-10">gts</a><br>; 
TSM 4538 CEREALISTA MATTO GROSSO LTDA;DISTRIBUIDORA E EMPACOTADORA SO GRAOS;84447135000190;69043-720;RUA OVÍDIO GOMES MONTEIRO;ALVORADA;1798;;MANAUS;AM;ISENTO;(0092) 3656-4800;;RONALDO;RONALDOROCHA@GMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=84.447.135/0001-90">gts</a><br>; 
TSM 4541 H&R TRANSPORTES LTDA;HR DA AMAZONIA;01747038000195;69075-010;AVENIDA ABIURANA;DISTRITO INDUSTRIAL I;541;;MANAUS;AM;041333659;(0092) 3615-1516;(0092) 9146-0095;HUGO;COMPRAS@HRLOG.NET;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=01.747.038/0001-95">gts</a><br>; 
TSM 4544 MOTOLINER AMAZONAS LTDA;MOTOLINER AMAZONAS LTDA;04525822000228;69077-000;AVENIDA RODRIGO OTÁVIO;JAPIIM;2890;;MANAUS;AM;;(0092) 3622-4012;(0092) 8441-4988;EDINALDO;EDNALDO@MOTOLINE.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=04.525.822/0002-28">gts</a><br>; 
TSM 4547 HIDRONOX COMERCIO DE PECAS E INSTALACOES;SOLUCOES INDUSTRIAIS;04491835000142;69078-000;AVENIDA TEFÉ;JAPIIM;3765;;MANAUS;AM;041477685;(0092) 3878-9660;;JEFFERSON;COMPRAS@HIDRONOXAM.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=04.491.835/0001-42">gts</a><br>; 
TSM 4550 M E M COMERCIO DE PRODUTOS ELETRO-ELETRONICOS LTDA - EPP;IRESTORE;09214190000114;69053-575;RUA PARÁ;NOSSA SENHORA DAS GRAÇAS;120;;MANAUS;AM;;(0092) 9389-0722;;MAYARA;;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=09.214.190/0001-14">gts</a><br>; 
TSM 4553 CARBOXI - INDUSTRIA E COMERCIO DE GASES LTDA;CARBOXI GASES;05914165000192;69008-445;RUA DESEMBARGADOR CÉSAR DO REGO;COLÔNIA ANTÔNIO ALEIXO;897;;MANAUS;AM;063007576;(0092) 9290-1434;(0092) 9407-3080;DENISE;RH@CARBOXIGASES.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=05.914.165/0001-92">gts</a><br>; 
TSM 4556 INDUSTRIA DE TRANSFORMADORES AMAZONAS LTDA;ITAM;15815491000104;69075-215;RUA PALMEIRA DO MIRITI;DISTRITO INDUSTRIAL I;808;;MANAUS;AM;ISENTO;(0092) 3647-4600;(0092) 9983-5614;LEDA;VIVIAN@ITAM.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=15.815.491/0001-04">gts</a><br>; 
TSM 4559 PLASTIPAK PACKAGING DA AMAZONIA LTDA;PLASTIPAK;04113488000114;69085-000;AVENIDA AUTAZ MIRIM;SÃO JOSÉ OPERÁRIO;1000;;MANAUS;AM;0630001063;(0092) 2121-9609;(0092) 2121-9600;KLEBER MOSQUIM;KMOSQUIM@PLASTIPAK.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=04.113.488/0001-14">gts</a><br>; 
TSM 4562 FATRON EMPREENDIMENTOS LTDA - ME;FATRON EMPREENDIMENTOS;07380373001156;69041-000;AVENIDA SANTOS DUMONT;TARUMÃ;01;SQ DESEMB;MANAUS;AM;;(0015) 8169-0223;;NILSON;;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=07.380.373/0011-56">gts</a><br>; 
TSM 4565 A C CARRASCO SERVICOS EM TELECOMUNICACAO - ME;STEEW TELECOM COMERCIO E SERVICOS;19171449000140;03807-320;AVENIDA MANOEL DOS SANTOS BRAGA;VILA ROBERTINA;174;;SÃO PAULO;SP;ISENTO;(0011) 8944-6552;;ANTONIO CARRASCO;ANTONIO.CARRASCO@CWNSS.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=19.171.449/0001-40">gts</a><br>; 
TSM 4568 INDUSTRIA E COMERCIO DE BEBIDAS MDM LTDA;REFRIGERANTES DYDYO;03559491000365;69908-732;RODOVIA AC-40;LOTEAMENTO SANTA HELENA;261B;;RIO BRANCO;AC;ISENTO;(0069) 3210-4590;(0069) 3226-6559;WELKER;RODRIGO@DYDYO.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=03.559.491/0003-65">gts</a><br>; 
TSM 4571 V L VENTURA RESTAURANTE EIRELI EPP;GIRAFFAS SAUMAUA;22710911000145;69095-000;AVENIDA NOEL NUTELS;CIDADE NOVA;1762;SHOP SAMAU;MANAUS;AM;ISENTO;(0092) 3642-5019;;AMARILDO;AMARILDOGOMES.C@GMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=22.710.911/0001-45">gts</a><br>; 
TSM 4574 RZD DISTRIBUIDORA DE DERIVADOS DE PETROLEO LTDA - ME;RZD DISTRIBUIDORA DE DERIVADOS DE PETROLEO LTDA - ME;09056321000182;69090-010;AVENIDA TIMBIRAS;CIDADE NOVA;1813;;MANAUS;AM;042223610;(0092) 3878-7031;;MAISA;MAISA@REZENDECAMINHOES.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=09.056.321/0001-82">gts</a><br>; 
TSM 4577 SERVICOS ESPECIAIS DE TRANSPORTES DO AMAZONAS LTDA;SERVICOS ESPECIAIS DE TRANSPORTES DO AMAZONAS LTDA;04669925000180;69090-010;AVENIDA TIMBIRAS;CIDADE NOVA;S/S;;MANAUS;AM;041671937;(0092) 3878-7031;;MAISA;MAISA@REZENDECAMINHOES.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=04.669.925/0001-80">gts</a><br>; 
TSM 4580 PROTECTION MANUTENCAO E SERVICOS LTDA - ME;PROTECTION;15780501000105;69030-693;TRAVESSA ITÉRBIO;VILA DA PRATA;71;;MANAUS;AM;053275454;(0092) 3232-8662;(0092) 9111-2219;IDJANE;PROTECTION.SEGURANCA@HOTMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=15.780.501/0001-05">gts</a><br>; 
TSM 4583 NATUREX INGREDIENTES NATURAIS;NATUREX;03899381000180;69075-000;AVENIDA BURITI;DISTRITO INDUSTRIAL I;5391;;MANAUS;AM;063003740;(0092) 2121-0400;;ELIELSON;J.ZIELAK@NATUREX.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=03.899.381/0001-80">gts</a><br>; 
TSM 4586 LJ GUERRA E CIA LTDA;CASA DAS CORREIAS;04501136000136;69077-000;AVENIDA RODRIGO OTÁVIO;JAPIIM;4050;;MANAUS;AM;041616740;(0092) 2121-1500;;ALUIZIO;ALUIZIO@MDINSTALACOES.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=04.501.136/0001-36">gts</a><br>; 
TSM 4589 TUBOSPLAST DA AMAZONIA EIRELI;TUBOSPLAST;18612428000150;69022-226;RUA MORUMBI;TARUMÃ;46;;MANAUS;AM;10280;(0092) 9500-4872;;RAMON;TUBOS_PLAST@HOTMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=18.612.428/0001-50">gts</a><br>; 
TSM 4592 TESCON ENGENHARIA LTDA;TESCON ENGENHARIA;39785563000330;69250-000;RODOVIA BR 319;ZONA RURAL;S/N;;CAREIRO;AM;ISENTA;(0095) 9111-8990;;ELIANA;ELIANALEXANDRE@HOTMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=39.785.563/0003-30">gts</a><br>; 
TSM 4595 CLAUDIO R DA SILVA EIRELI - ME;CRS SERVICOS EMPRESARIAIS;22268926000103;69063-190;RUA SÃO IVO;SÃO FRANCISCO;102;;MANAUS;AM;ISENTO;(0092) 9435-4080;;;CRS.SERVICOS2015@GMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=22.268.926/0001-03">gts</a><br>; 
