razao_social;nome_fantasia;cnpj_cpf;cep;endereco;bairro;numero;complemento;cidade;estado;inscricao_estadual;telefone;celular;contato;email;observacao;site
TSB 7939 RIO MATAPI NAVEGACAO LTDA.;RIO MATAPI NAVEGACAO;14494538000104;66.815-140;EST DO MARACACUERA;ICOARACI;S/N;KM    05 - RUA SAMAL;BELÉM;PA;;(0091)99238-3993;;LEONARDO;LEONARDOPAIVA@MATAPI.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=14.494.538/0001-04">gts</a><br>; 
TSB 7942 GABRIEL JORGE SANTOS PRESTES EIRELI;G S PRESTES;29102646000161;66.035-415;AV COMANDANTE BRAS DE AGUIAR;NAZARE;932;;;PA;;3351-2080;99222-4967;;JRPRESTES@TDFBELEM.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=29.102.646/0001-61">gts</a><br>; 
TSB 7943 ENESA ENGENHARIA LTDA.;ENESA ENGENHARIA;48785828000129;04.794-000;AV DAS NACOES UNIDAS;MORUMBI;13797;ANDAR 20;SÃO PAULO;SP;;(11)2165-8400;;;AGUIMON.TEIXEIRA@ENESA.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=48.785.828/0001-29">gts</a><br>; 
TSB 7944 MAIS CONSTRUIR ENGENHARIA E CONSTRUCOES EIRELI;MAIS CONSTRUIR;25336228000188;66.055-200;TV DOM ROMUALDO DE SEIXAS;UMARIZAL;1476;SALA 1103;BELÉM;PA;15.626.717-9;(91)98407-9172;;LUCAS;LUCAS@MAISCONSTRUIR.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=25.336.228/0001-88">gts</a><br>; 
TSB 7947 MADETINTAS LTDA;MADETINTAS LTDA;09419703000123;67.140-280;TV WE 87 CONJ CIDADE NOVA VI AVENIDA ARTERIAL 5;COQUEIRO;822;CASA  E;ANANINDEUA;PA;;(0091)3255-0383;(0091)3286-5065;ANDERSON;CONTATO@MADETINTAS.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=09.419.703/0001-23">gts</a><br>; 
TSB 7950 PLACIDO H. DA SILVA NETO;********;04409692000187;66.015-020;R SENADOR MANOEL BARATA;CAMPINA;135;;BELÉM;PA;15.217.590-3;(0091)99833-2805;;ANA CALDAS;FINANCEIROPLACIDO@GMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=04.409.692/0001-87">gts</a><br>; 
TSB 7953 A.P.M. DA E.E. VILA TUPI;A.P.M. DA E.E. VILA TUPI;57729568000165;11703-390;RUA BORORÓS;TUPI;26904;LE;PRAIA GRANDE;SP;;(13)98804-2364;;;;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=57.729.568/0001-65">gts</a><br>; 
TSB 7956 JC DE OLIVEIRA COSTA EIRELI ME;POSTO SAO MIGUEL;24908558000138;64218-080;RUA CORONEL PACÍFICO;SÃO JOSÉ;645;;PARNAÍBA;PI;195787598;(86)9940-4106;;;POSTOSAOMIGUELJC@GMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=24.908.558/0001-38">gts</a><br>; 
TSB 7959 PRO SAUDE - ASSOCIACAO BENEFICENTE DE ASSISTENCIA SOCIAL E HOSPIT;HOSPITAL MATERNO INFANTIL DE BARCARENA HMIB;24232886017302;68.445-000;AV JOSE PINHEIRO RODRIGUES;CENTRO;258;;BARCARENA;PA;;(91)98511-0203;(91)98536-2830;RODRIGO;MICHELE.QUEIROZ@PROSAUDE.ORG.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=24.232.886/0173-02">gts</a><br>; 
TSB 7960 GRUPO E&E INVESTIMENTOS LTDA;K SUSHI LOUNGE;29147875000100;66.055-210;R DOMINGOS MARREIROS;UMARIZAL;218;;BELÉM;PA;15.585.358-9;(0091)98494-4234;(0091)99190-4409;EDUARDO;RESTAURANTEKSUSHI@GMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=29.147.875/0001-00">gts</a><br>; 
TSB 7963 AMARAL COSTA MEDICINA DIAGNOSTICA S/E LTDA;LABORATORIO AMARAL COSTA;04572038000190;66055-050;R ANTONIO BARRETO;UMARIZAL;325;;BELÉM;PA;;(91)4005-5000;(91)4005-5029;;COMPRAS.APOIO@AMARALCOSTA.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=04.572.038/0001-90">gts</a><br>; 
TSB 7966 COURO DO NORTE LTDA;COURO DO NORTE;04134342000155;66.630-505;EST OUTEIRO;ICOARACI;260;;BELÉM;PA;;;;;;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=04.134.342/0001-55">gts</a><br>; 
TSB 7967 A. VEST BEM MALHARIA LTDA;VEST BEM MALHARIA;22800443000108;67.013-560;PSG CURUCA;ATALAIA;1005;;ANANINDEUA;PA;15.492.331-1;;;ALBINO;MALHARIAVESTBEM@HOTMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=22.800.443/0001-08">gts</a><br>; 
TSB 7970 ENESA ENGENHARIA LTDA;ENESA;48785828007999;68383-970;ROD BR 230;TRANSAMAZONICA;S/N;;VITÓRIA DO XINGU;PA;;;;NICHELLE JANAINA FRE;NICHELE.FREIRE@ENESA.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=48.785.828/0079-99">gts</a><br>; 
TSB 7973 CENTRO DE HEMOTERAPIA E HEMATOLOGIA DO PARA;HEMOPA;05837521000111;66033000;TV PADRE EUTIQUIO;BATISTA CAMPOS;2109;;BELÉM;PA;;(91)3242-5426;;;SARAIVA@PRODEPA.GOV.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=05.837.521/0001-11">gts</a><br>; 
TSB 7974 MASTER SERVICOS DE PINTURA DE EDIFICIOS EM GERAL LTDA;MASTER PINTURAS;19802360000135;67.200-000;ROD BR 316;CENTRO;3780;BLOCO D KM 12;MARITUBA;PA;;(91)99172-7947;(91)99159-9225;;MASTER20PINTURAS@GMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=19.802.360/0001-35">gts</a><br>; 
TSB 7975 O. F. C. COMERCIO LTDA;REI DA FARINHA;17687250000144;68800-000;AV PRESIDENTE GETULIO;CENTRO;1745;;BREVES;PA;15.401.504-0;(0091)9222-2616;(0091)3283-3010;;EXTRAREIDAFARINHA@HOTMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=17.687.250/0001-44">gts</a><br>; 
TSB 7978 INSTITUTO NACIONAL DE DESENVOLVIMENTO SOCIAL E HUMANO INDSH;CENTRO INTEGRADO DE INCLUSAO E REABILITACAO - INDSH;23453830001737;66.117-005;RODOVIA ARTUR BERNARDES;BARREIRO;1000;;BELÉM;PA;15.597.848-9;(91)3752-3121;;JULYANA PAES;ALMOXARIFADO.CIIR@INDSH.ORG.BR / COMPRAS.CIIR@INDSH.ORG.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=23.453.830/0017-37">gts</a><br>; 
TSB 7981 M G MUNIZ COMERCIO E SERVICOS LTDA;ARTEC SOLUCOES EM AR COMPRIMIDO;13581346000172;67.020-000;ROD BR-316;AGUAS LINDAS;KM 05;GALPAO03;ANANINDEUA;PA;;(91)3235-7733;;;FINANCEIRO@ARTEC-PA.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=13.581.346/0001-72">gts</a><br>; 
TSB 7984 HIDRO FRANCHISING LTDA;ECOHIDRO;23510039000154;66085-754;RUA ANTÔNIO EVERDOSA;PEDREIRA;1073;;BELÉM;PA;ISENTO;(0091)3276-1990;;LUCIENE;LUCIENE@HIDROSAM.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=23.510.039/0001-54">gts</a><br>; 
TSB 7987 CONSORCIO AME BELEM;CONSORCIO AME BELEM;29055432000181;66.040-105;AV CONSELHEIRO FURTADO;CREMACAO;2391;SALA  201;BELÉM;PA;;(91)98082-1809;;;RJDLIMA@YAHOO.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=29.055.432/0001-81">gts</a><br>; 
TSB 7991 LOCAMIL SERVIÇOS EIRELI;LOCAMIL SERVIÇO;02743288000110;66613-150;AVENIDA PEDRO ÁLVARES CABRAL;SOUZA;1121;;BELÉM;PA;15.201.821-2;(0091)3204-7100;;PATRICIA;DP@LOCARAUTONET.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=02.743.288/0001-10">gts</a><br>; 
TSB 7994 SOFSAM COMERCIO E CONSULTORIA EIRELI;SOFSAM TECNOLOGIA E CONSULTORIA;20395013000114;71908-540;R 9 NORTE LOTE 01 SALA EDIF ATLANTIS TRAND CENTE;NORTE (AGUAS CLARAS);502;;BRASÍLIA;DF;;;;;;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=20.395.013/0001-14">gts</a><br>; 
TSB 7997 FEAM - FACULDADE DE EDUCACAO E TECNOLOGIA DA AMAZONIA LTDA;FAM - FACULDADE DE EDUCACAO E TECNOLOGIA DA AMAZONIA;13192090000101;68440-000;ROD DR JOAO MIRANDA;BOSQUE;3072;;ABAETETUBA;PA;;(91)3751-5617;;;ENOC.PAIXAO@GMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=13.192.090/0001-01">gts</a><br>; 
TSB 8000 SUPERINTENDENCIA DO DESENVOLVIMENTO DA AMAZONIA;SUDAM;09203665000177;66.093-082;TV ANTONIO BAENA;MARCO;1113;;BELÉM;PA;;(91)4008-5478;;;DA@SUDAM.GOV.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=09.203.665/0001-77">gts</a><br>; 
TSB 8003 SISTEMA EDUCACIONAL CIRANDINHA S/S LTDA;SIEC SISTEMA INTEGRADO DE EDUCACAO E CIDADANIA;84007038000186;66.025-125;R DOS TAMOIOS;JURUNAS;1310;;BELÉM;PA;ISENTO;(0091)3201-0287;;PAULA;RH.ESCOLASIEC@GMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=84.007.038/0001-86">gts</a><br>; 
TSB 8006 CONSTRUTORA PORTELLANATO EIRELI;PORTELLANATO;19691692000190;67.145-750;RES JARDIM CAMPO GRANDE - BLOCO 19;MAGUARI;302;ALAMEDA RUFINO;ANANINDEUA;PA;15-499903-2;(91)99216-1740;(91)8893-8931;;CONS.PORTELLA@HOTMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=19.691.692/0001-90">gts</a><br>; 
TSB 8009 MOURA ASSUNCAO & CIA LTDA;O BOTICARIO;07311779000105;68.790-000;AV MARECHAL DEODORO DA FONSECA;CENTRO;1079A;;SANTA ISABEL DO PARÁ;PA;15-246951-6;;;;MCELYSMA@GMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=07.311.779/0001-05">gts</a><br>; 
TSB 8012 LOJA DO JEANS COMERCIO LTDA;LOJA DO JEANS;24504049000654;68.625-200;R 15 DE NOVEMBRO;CELIO MIRANDA;119;LOTEAMENTO MODULO 1;PARAGOMINAS;PA;15.593.585-2;(0094)98403-8809;;SONIA;LOJADOJEANSPARAGOMINAS@GMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=24.504.049/0006-54">gts</a><br>; 
TSB 8015 PAX PARQUE DAS PALMEIRAS LTDA;GRUPO AMAZON PAX;24144973000162;67.200-000;ROD BR 316;CENTRO;SN;ANEXO 1;MARITUBA;PA;15.759.888-8;(91)98802-0372;(91)98139-2500;XERFAN;CINTIA@GRUPOPARQUEDASPALMEIRAS.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=24.144.973/0001-62">gts</a><br>; 
TSB 8018 W MONTEIRO PEREIRA;PREMIUM STORE CONVENIENCIA;17956811000163;66.055-005;AV VISCONDE DE SOUZA FRANCO;UMARIZAL;963;;BELÉM;PA;15.406.626-5;(0091)99810-0011;;WILLIAM;WILLIAM.MONTEIRO.PEREIRA@OUTLOOK.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=17.956.811/0001-63">gts</a><br>; 
TSB 8021 SERVICO MEDICO HOSPITALAR;CASA DE SAUDE SANTA CLARA;04905188000178;66093-005;AV ROMULO MAIORANA;MARCO;1717;;BELÉM;PA;;(0091)3242-4328;;MARIDALVA;HSANTACLARA@HOTMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=04.905.188/0001-78">gts</a><br>; 
TSB 8024 L. S. TOBELEM ME;KATE CAKE;19427829000101;66055-171;RUA DIOGO MÓIA;UMARIZAL;910;;BELÉM;PA;15.433.784-6;(91)98146-6581;(91)3349-8070;LORENA;LOTOBELEM@HOTMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=19.427.829/0001-01">gts</a><br>; 
TSB 8027 F.P. DO NASCIMENTO;FONOCENTRO;06914593000188;66040-100;AVENIDA CONSELHEIRO FURTADO,1 ANDAR B;CREMAÇÃO;2499;;BELÉM;PA;15.457.332-9;(0091)3242-5070;;LUANA/BRUNA;ADM@PORTALCPOS.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=06.914.593/0001-88">gts</a><br>; 
TSB 8030 INSTITUTO DE MANTENÇA DE ENSINO SUPERIOR LTDA;FACULDADE CONHECIMENTO & CIENCIA;17431430000160;66033-720;TRAVESSA PADRE EUTÍQUIO, SALA 01;BATISTA CAMPOS;1730;;BELÉM;PA;;(0091)3089-1000;;LUANA/BRUNA;ADM@PORTALCPOS.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=17.431.430/0001-60">gts</a><br>; 
TSB 8033 R HIGIFOCO POMPEU DE ALENCAR EIRELI;HIGIFOX SERVICE;27744156000133;66070-600;PSG ALDEIA;CANUDOS;41;;BELÉM;PA;ISENTO;3253-6130;3253-6065;ANA HELENA;CONTATO.HIGIFOCO@OUTLOOK.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=27.744.156/0001-33">gts</a><br>; 
TSB 8036 FRANCISCO IPSLON TEREZO ROSAS;CONPLA CONTABILIDADE E PLANEJAMENTOS;34814640000157;66.093-673;AV VINTE   E  CINCO DE SETEMBRO;MARCO;1043;;BELÉM;PA;ISENTO;(0091)3246-7766;(0091)98111-5339;FRANCISCO;ROSAS@CONPLA.CNT.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=34.814.640/0001-57">gts</a><br>; 
TSB 8039 C M CUNHA DE FREITAS;W F C ENGENHARIA, SEGURANCA DO TRABALHO E MEIO AMBIENTE;03516948000192;66.825-000;ROD ARTHUR BERNARDES;ICOARACI;9779A;KM 14;BELÉM;PA;;(91)98476-4040;;WILLIAM FREITAS;WFCENGENHARIA1@GMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=03.516.948/0001-92">gts</a><br>; 
TSB 8042 SMC SERVICOS DE CONSTRUCAO LTDA;SMC ENGENHARIA - SINTESE MORADIA;14401775000183;66640-480;ROD PAULO SERGIO FROTA SILVA EDIF CRISTAL CORPORATE BLOCO 01;VAL-DE-CAES;1500;SALA 310;BELÉM;PA;15.359.194-3;(0091)3249-7271;(0091)3118-4682;ANDERSON;SUPRIMENTOS@SINTESEMORADIA.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=14.401.775/0001-83">gts</a><br>; 
TSB 8045 DENDE DO TAUA S/A DENTAUA;DENTAUA;04719951000176;68.786-000;LOC  RODOVIA PA 140;INTERIOR;SN;KM 16;;PA;15.095.061-6;98443-4614;;OSIEL;COMPRASTAUA@4ADVISORY.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=04.719.951/0001-76">gts</a><br>; 
TSB 8048 A M L RODRIGUES COMERCIO EIRELI;COMERCIAL LEMOS;28431551000129;68745-000;AVENIDA PRESIDENTE GETULIO VARGAS;JADERLANDIA;4280;;CASTANHAL;PA;15.574.064-4;(0091)3721-6354;(0091)3721-2427;HAROLDO;GERENCIA.DSOUZA@GMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=28.431.551/0001-29">gts</a><br>; 
TSB 8051 LA 7 PARTICIPACOES E EMPREENDIMENTOS IMOBILIARIOS LTDA;LA 7 PARTICIPACOES E EMPREENDIMENTOS IMOBILIARIOS;11191055000142;66.035-080;TV DOUTOR MORAES;BATISTA CAMPOS;565;LOJA  03;;PA;;(91)3223-4739;(91)98165-9960;PAULO ROBERTO;PRGOMESLA7@GMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=11.191.055/0001-42">gts</a><br>; 
TSB 8054 DISTRIBUIDORA DE BEBIDAS B. M. F. LTDA;DISTRIBUIDOR DE BEBIDAS B. M. F.;18240017000181;68.440-000;ROD PA 409 - KM 01;CRISTO REDENTOR;SN;;ABAETETUBA;PA;;(91)3751-2077;(91)3751-1090;LITTO LEAL;LITTOLEAL@YAHOO.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=18.240.017/0001-81">gts</a><br>; 
TSB 8057 MOTOR LINE COMERCIO E INDUSTRIA DE EQUIPAMENTOS E APARELHOS ELETR;MOTOR LINE;23396733000192;67.118-270;RUA OSVALDO CRUZ FUNDOS150 A;AGUAS LINDAS;150;;ANANINDEUA;PA;15.501.695-4;(91)3218-5110;(91)3218-5114;LUCIANA;LUCIANA@QUALITYBELEM.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=23.396.733/0001-92">gts</a><br>; 
TSB 8060 CASTANHAL COMERCIO HORTIFRUTIGRANJEIRO LTDA;AG GOMES;14047853000193;68.742-758;AV MAXIMINO PORPINO DA SILVA;ESTRELA;3491;;CASTANHAL;PA;;;;JIZANE MENEZES;AGGOMES.1@HOTMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=14.047.853/0001-93">gts</a><br>; 
TSB 8063 PRO MAQUINAS, EQUIPAMENTOS, COMERCIO E SERVICOS LTDA;PROMAQ;09241048000166;67030-180;AVENIDA ZACARIAS DE ASSUNÇÃO;CENTRO;541;;ANANINDEUA;PA;15.267.694-5;(0091)3235-2828;;FABIANA;FINANCEIRO@PROMAQEQUIPAMENTOS.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=09.241.048/0001-66">gts</a><br>; 
TSB 8066 CONDOMINIO DO EDIFICIO ANTONIO MARQUES;CONDOMINIO ED APART MIX ANTONIO MARQUES;83369454000161;66.023-700;RUA ARCIPRESTES MANOEL TEODORO;BATISTA CAMPOS;329;;BELÉM;PA;S/N;98056-0009;;BRUNO;ED.ANTONIOMARQUES@HOTMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=83.369.454/0001-61">gts</a><br>; 
TSB 8069 CENTRO DE ENSINO UNIVERSO MODERNO LTDA;SISTEMA DE ENSINO MEDIO UNIVERSO;15031771000113;66.040-174;AV GENTIL BITTENCOURT;NAZARE;745;;;PA;;;;;ALMOXARIFADOUNI@GMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=15.031.771/0001-13">gts</a><br>; 
TSB 8072 AGROINDUSTRIA SAO FRANCISCO DO ITA LTDA;VOVO DA FLORESTA;01852807000115;68790-000;ROD PA 140 KM 15 RAMAL SAO FRANCISCO DO ITA;ZONA RURAL;S/N;CXPST 8;BUJARU;PA;15.193.837-1;(91)3029-1015;(91)99166-9091;;VOVODAFLORESTA@HOTMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=01.852.807/0001-15">gts</a><br>; 
TSB 8075  A M B MACHADO;O BOTICARIO;83647115000108;68600-000;TV MARCELINO CASTANHO;CENTRO;194;;BRAGANÇA;PA;15.174.624-9;(0091)98888-3030;;ANTONIA;AMBMACHADO@GLOBO.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=83.647.115/0001-08">gts</a><br>; 
TSB 8078 REDEFLEX COMERCIO E SERVICO LTDA;REDE FLEX;06207421000174;78015-150;RUA SÃO CRISTÓVÃO;DOM AQUINO;452;SL 1;CUIABÁ;MT;;;;;;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=06.207.421/0001-74">gts</a><br>; 
TSB 8081 RUFINO & CIA LTDA;COLEGIO SEIMA;26266747000180;66.825-256;CONJ ANT. TEIXEIRA GUEIROS QE 6;TAPANA (ICOARACI);55;ALTOS;BELÉM;PA;;(91)3248-6402;;;COLEGIOSEIMA@GMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=26.266.747/0001-80">gts</a><br>; 
TSB 8082 CONSUTEC COMERCIO E SERVIÇOS EIRELI;CONSUTEC;06024214000184;66113-010;TRAVESSA DJALMA DUTRA;TELÉGRAFO SEM FIO;691;;BELÉM;PA;;(91)3085-5850;;YASMIM SAMPAIO COST;CONSUTEC.COMERCIAL@GMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=06.024.214/0001-84">gts</a><br>; 
TSB 8085 HOTEL BROTAS LTDA;HOTEL BROTAS;10854400000118;56.800-000;R SEVERINO NOGUEIRA BARROS;BAIRRO;125;;AFOGADOS DA INGAZEIRA;PE;;(87)3838-1214;;CAROLINA BRITO;CAROLINABRITO@HOTELBROTAS.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=10.854.400/0001-18">gts</a><br>; 
TSB 8088 MANOEL ZACARIAS PEREIRA  DE SOUSA;XFITNESS ACADEMIA;28883779000150;66120-680;AV. DR. FREITAS;PEDREIRA;1010;;BELÉM;PA;15.581.185-1;99202-5475;;THIAGO;TDPDESOUSA@ICLOUD.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=28.883.779/0001-50">gts</a><br>; 
TSB 8091 Y ZHENG COMERCIO DE TECIDOS EIRELI;HIPER SOL AUGUSTO MONTENEGRO;28077976000181;66.635-110;ROD AUGUSTO MONTENEGRO;PARQUE VERDE;2720;;BELÉM;PA;;(00)3232-1177;(00)3232-1177;LUIZA;ADM.HIPERSOL2017@GAMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=28.077.976/0001-81">gts</a><br>; 
TSB 8094 JMC CONSTRUCOES E PROJETOS LTDA;JMC CONSTRUCOES E PROJETOS;13078612000149;67133-290;CJ CIDADE NOVA VIII, TRAVESSA WE-46;COQUEIRO;01;SALA 02 ALTOS;ANANINDEUA;PA;;99117-9255;98135-1343;JOSE MARIA CARVALHO;MONTAGEM-BELEM@HOTMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=13.078.612/0001-49">gts</a><br>; 
TSB 8097 H.C. ENGENHARIA LTDA - EPP;H.C. ENGENHARIA LTDA;02644088000100;66.050-110;TRAVESSA DOM ROMUALDO DE SEIXAS;UMARIZAL;236;SL 28;BELÉM;PA;;(91)3225-5330;;;HCENGLTDA@GMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=02.644.088/0001-00">gts</a><br>; 
TSB 8100 MAAR NAVEGACAO E TERMINAIS LTDA;MAAR NAVEGACAO E TERMINAIS LTDA;20792591000194;66.816-060;PSG DA OLARIA ROD.ARTHUR BERNARDES;PRATINHA (ICOARACI);166;;BELÉM;PA;15.547.066-3;(00)3120-6404;;ADISSANDRA;LINDELMIRA.CAVALCANTE@MAARSHIPPING.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=20.792.591/0001-94">gts</a><br>; 
TSB 8103 SAMPAIO, MARTINS E BECKMAN RESTAURANTE E SERVICOS DE ENTREGA LTDA;JACK GARAGE;30708285000180;67130-650;TV SN 03;CIDADE NOVA II;S/N;;ANANINDEUA;PA;;(91)99240-9356;(91)98115-7885;;FISCAL@GSCONTADORES.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=30.708.285/0001-80">gts</a><br>; 
TSB 8104 J. GONCALVES SANTOS & CIA LTDA;CRIATIVA;13301695000193;68440-000;AV QUINZE DE AGOSTO;CENTRO;735;;ABAETETUBA;PA;;(0091)98168-1205;(09)13751-3970;JEFFERSON;JEFFERSON_G_SANTOS@HOTMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=13.301.695/0001-93">gts</a><br>; 
TSB 8107 KW DO BRASIL LTDA;KW DO BRASIL;02920183000199;68447-000;AV DOM ROMUALDO COELHO. QUADRA , LOTE 05;VILA DOS CABANOS;402;;BARCARENA;PA;15.359.276-1;(0091)98818-3175;;ALAN;CARLOS.VELLOZO@KWBRASIL.;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=02.920.183/0001-99">gts</a><br>; 
TSB 8110 VERBRAS INDUSTRIA E COMERCIO DE TINTAS LTDA;VERBRAS INDUSTRIA E COMERCIO DE TINTAS LTDA;07727035000257;68795000;ROD BR 316, KM 25;CANUTAMA;S/N;S/N;BENEVIDES;PA;15.216.666-1;3665-2000;98249-0880;ANA CLAUDIA;VERBRASCOMPRASPARA@GMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=07.727.035/0002-57">gts</a><br>; 
TSB 8113 CARTORIO DO 1 OFICIO;CARTORIO DO 1 OFICIO;30734986000194;67020-000;RODOVIA BR-316, KM 8 RUA A;ÁGUAS LINDAS;;CONJ. AMARILDO NUNES;ANANINDEUA;PA;ISENTO;(0091)99943-2443;;ANA PAULA;FINAN.CARTORIO@GMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=30.734.986/0001-94">gts</a><br>; 
